transaction_id,user_id,amount,currency,description,mcc,category,subcategory,merchant_name,transaction_date,location,country,is_weekend,is_outlier,device_id,ip_address,channel
TXN_SYNTH_006_0022,SYNTH_006,61742.26,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-04-03T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.134,atm
TXN_SYNTH_006_0023,SYNTH_006,135886.47,VND,Cigar Store - Music,5993,Entertainment,Music,Cigar Store,2025-02-22T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.219,mobile_app
TXN_SYNTH_006_0024,SYNTH_006,350353.02,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-06-25T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.182,atm
TXN_SYNTH_006_0025,SYNTH_006,929671.17,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-05-11T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.160,atm
TXN_SYNTH_006_0026,SYNTH_006,1466970.23,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-04-13T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.61,pos
TXN_SYNTH_006_0027,SYNTH_006,63327.91,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-05-15T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.212,atm
TXN_SYNTH_006_0028,SYNTH_006,203612.59,VND,Wholesale Club - Retail,5300,Shopping,Retail,Wholesale Club,2025-06-06T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.212,web
TXN_SYNTH_006_0029,SYNTH_006,83842.05,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-05-21T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.97,web
TXN_SYNTH_006_0030,SYNTH_006,86432.43,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-08-14T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.239,web
TXN_SYNTH_006_0031,SYNTH_006,110151.21,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-06-12T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.215,mobile_app
TXN_SYNTH_006_0032,SYNTH_006,86276.81,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-05-21T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.35,atm
TXN_SYNTH_006_0033,SYNTH_006,544829.53,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-04-11T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.34,web
TXN_SYNTH_006_0034,SYNTH_006,550412.55,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-07-02T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.30,web
TXN_SYNTH_006_0035,SYNTH_006,51280.1,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-06-13T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.219,web
TXN_SYNTH_006_0036,SYNTH_006,44723.08,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-07-08T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.173,atm
TXN_SYNTH_006_0037,SYNTH_006,95508.73,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-07-06T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.190,atm
TXN_SYNTH_006_0038,SYNTH_006,52991.6,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-04-02T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.185,web
TXN_SYNTH_006_0039,SYNTH_006,59669.49,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-04-30T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.217,pos
TXN_SYNTH_006_0040,SYNTH_006,918558.09,VND,Vietnam Airlines - Airline,3004,Travel,Airline,Vietnam Airlines,2025-03-04T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.160,atm
TXN_SYNTH_006_0041,SYNTH_006,213398.49,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-08-08T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.144,mobile_app
TXN_SYNTH_006_0042,SYNTH_006,90296.84,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-06-28T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.167,mobile_app
TXN_SYNTH_006_0043,SYNTH_006,102012.67,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-05-05T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.187,mobile_app
TXN_SYNTH_006_0044,SYNTH_006,119869.16,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-02-27T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.53,atm
TXN_SYNTH_006_0045,SYNTH_006,89746.34,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-07-10T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.38,atm
TXN_SYNTH_006_0046,SYNTH_006,80056.89,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-03-07T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.55,pos
TXN_SYNTH_006_0047,SYNTH_006,1846190.56,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-03-31T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.20,atm
TXN_SYNTH_006_0048,SYNTH_006,58192.71,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-06-29T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.55,atm
TXN_SYNTH_006_0049,SYNTH_006,142221.83,VND,School - School,8241,Education,School,School,2025-02-24T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.144,mobile_app
TXN_SYNTH_006_0050,SYNTH_006,112845.27,VND,Book Store - Books,5942,Education,Books,Book Store,2025-07-19T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.41,atm
TXN_SYNTH_006_0051,SYNTH_006,2586139.97,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-08-08T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.166,pos
TXN_SYNTH_006_0052,SYNTH_006,133118.8,VND,College/University - University,8220,Education,University,College/University,2025-08-02T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.228,atm
TXN_SYNTH_006_0053,SYNTH_006,87066.41,VND,Educational Service - Education,8299,Education,Education,Educational Service,2025-06-05T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.65,pos
TXN_SYNTH_006_0054,SYNTH_006,421673.81,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-05-04T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.165,atm
TXN_SYNTH_006_0055,SYNTH_006,175249.69,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-07-29T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.82,mobile_app
TXN_SYNTH_006_0056,SYNTH_006,150568.27,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-04-20T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.2,atm
TXN_SYNTH_006_0057,SYNTH_006,45474.62,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-07-11T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.106,web
TXN_SYNTH_006_0058,SYNTH_006,70173.8,VND,Bus Line - Bus,4131,Transportation,Bus,Bus Line,2025-04-18T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.62,web
TXN_SYNTH_006_0059,SYNTH_006,848223.88,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-06-16T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.121,web
TXN_SYNTH_006_0060,SYNTH_006,700780.49,VND,Health Practitioner - Healthcare,8099,Healthcare,Healthcare,Health Practitioner,2025-05-28T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.39,mobile_app
TXN_SYNTH_006_0061,SYNTH_006,630166.56,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-03-29T21:02:25.690244,Ho Chi Minh City,VN,True,True,device_SYNTH_006,192.168.1.250,pos
TXN_SYNTH_006_0062,SYNTH_006,52025.62,VND,Gas Station - Fuel,5541,Transportation,Fuel,Gas Station,2025-05-14T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.101,atm
TXN_SYNTH_006_0063,SYNTH_006,652538.72,VND,Wholesale Club - Retail,5300,Shopping,Retail,Wholesale Club,2025-03-21T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.238,pos
TXN_SYNTH_006_0064,SYNTH_006,925605.89,VND,United Airlines - Airline,3000,Travel,Airline,United Airlines,2025-03-31T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.113,atm
TXN_SYNTH_006_0065,SYNTH_006,161846.72,VND,Educational Service - Education,8299,Education,Education,Educational Service,2025-05-24T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.155,mobile_app
TXN_SYNTH_006_0066,SYNTH_006,209367.26,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-03-25T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.65,web
TXN_SYNTH_006_0067,SYNTH_006,226425.55,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-08-08T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.23,atm
TXN_SYNTH_006_0068,SYNTH_006,40692.69,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-08-06T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.193,web
TXN_SYNTH_006_0069,SYNTH_006,410069.8,VND,Misc Retail - Retail,5399,Shopping,Retail,Misc Retail,2025-03-26T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.141,mobile_app
TXN_SYNTH_006_0070,SYNTH_006,675825.6,VND,Health Practitioner - Healthcare,8099,Healthcare,Healthcare,Health Practitioner,2025-06-22T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.53,atm
TXN_SYNTH_006_0071,SYNTH_006,1023367.67,VND,American Airlines - Airline,3001,Travel,Airline,American Airlines,2025-05-17T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.125,pos
TXN_SYNTH_006_0072,SYNTH_006,26254.55,VND,Bus Line - Bus,4131,Transportation,Bus,Bus Line,2025-03-30T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.152,mobile_app
TXN_SYNTH_006_0073,SYNTH_006,111068.98,VND,Video Game Arcade - Gaming,7994,Entertainment,Gaming,Video Game Arcade,2025-07-10T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.183,web
TXN_SYNTH_006_0074,SYNTH_006,170616.48,VND,Educational Service - Education,8299,Education,Education,Educational Service,2025-05-27T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.174,mobile_app
TXN_SYNTH_006_0075,SYNTH_006,636136.82,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-03-11T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.183,mobile_app
TXN_SYNTH_006_0076,SYNTH_006,227418.37,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-08-07T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.62,web
TXN_SYNTH_006_0077,SYNTH_006,239458.31,VND,Video Game Arcade - Gaming,7994,Entertainment,Gaming,Video Game Arcade,2025-07-21T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.206,web
TXN_SYNTH_006_0078,SYNTH_006,175154.24,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-04-29T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.5,web
TXN_SYNTH_006_0079,SYNTH_006,680325.4,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-04-01T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.228,mobile_app
TXN_SYNTH_006_0080,SYNTH_006,479184.43,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-05-31T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.6,pos
TXN_SYNTH_006_0081,SYNTH_006,45880.63,VND,Parking - Parking,5542,Transportation,Parking,Parking,2025-04-23T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.242,atm
TXN_SYNTH_006_0082,SYNTH_006,65731.21,VND,Educational Service - Education,8299,Education,Education,Educational Service,2025-04-30T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.128,atm
TXN_SYNTH_006_0083,SYNTH_006,364819.21,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-06-11T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.59,web
TXN_SYNTH_006_0084,SYNTH_006,200642.0,VND,Sports Club - Sports,7941,Entertainment,Sports,Sports Club,2025-03-25T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.216,pos
TXN_SYNTH_006_0085,SYNTH_006,334605.57,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-04-12T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.17,pos
TXN_SYNTH_006_0086,SYNTH_006,287488.62,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-03-23T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.86,atm
TXN_SYNTH_006_0087,SYNTH_006,1173915.05,VND,Bamboo Airways - Airline,3005,Travel,Airline,Bamboo Airways,2025-04-13T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.134,atm
TXN_SYNTH_006_0088,SYNTH_006,213273.48,VND,College/University - University,8220,Education,University,College/University,2025-02-19T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_006,192.168.1.181,atm
TXN_SYNTH_006_0089,SYNTH_006,112747.5,VND,Misc Retail - Retail,5399,Shopping,Retail,Misc Retail,2025-07-28T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.152,mobile_app
TXN_SYNTH_006_0090,SYNTH_006,59077.3,VND,Gas Station - Fuel,5541,Transportation,Fuel,Gas Station,2025-05-17T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.193,web
TXN_SYNTH_006_0091,SYNTH_006,57234.68,VND,Gas Station - Fuel,5541,Transportation,Fuel,Gas Station,2025-02-20T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.151,pos
TXN_SYNTH_006_0092,SYNTH_006,87442.6,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-07-23T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.37,mobile_app
TXN_SYNTH_006_0093,SYNTH_006,47572.27,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-04-22T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.91,atm
TXN_SYNTH_006_0094,SYNTH_006,49926.68,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-02-27T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.97,pos
TXN_SYNTH_006_0095,SYNTH_006,47024.81,VND,Bus Line - Bus,4131,Transportation,Bus,Bus Line,2025-03-30T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.111,mobile_app
TXN_SYNTH_006_0096,SYNTH_006,80406.64,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-05-17T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.71,mobile_app
TXN_SYNTH_006_0097,SYNTH_006,123406.8,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-04-21T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.111,mobile_app
TXN_SYNTH_006_0098,SYNTH_006,133347.01,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-05-14T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_006,192.168.1.196,web
TXN_SYNTH_006_0099,SYNTH_006,763647.21,VND,Drug Store - Pharmacy,5912,Healthcare,Pharmacy,Drug Store,2025-07-07T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.53,web
TXN_SYNTH_006_0100,SYNTH_006,81558.95,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-03-16T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_006,192.168.1.205,web
TXN_SYNTH_006_0101,SYNTH_006,101065.16,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-03-08T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_006,192.168.1.149,pos
TXN_SYNTH_006_0102,SYNTH_006,76405.35,VND,School - School,8241,Education,School,School,2025-07-14T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_006,192.168.1.221,atm
TXN_SYNTH_006_0103,SYNTH_006,521255.8,VND,Dentist - Dentist,8021,Healthcare,Dentist,Dentist,2025-06-15T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_006,192.168.1.63,atm
TXN_SYNTH_007_0000,SYNTH_007,66811.11,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-06-13T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.153,mobile_app
TXN_SYNTH_007_0001,SYNTH_007,532555.02,VND,Doctor - Doctor,8011,Healthcare,Doctor,Doctor,2025-04-15T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.14,web
TXN_SYNTH_007_0002,SYNTH_007,143657.03,VND,Cigar Store - Music,5993,Entertainment,Music,Cigar Store,2025-02-18T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.129,atm
TXN_SYNTH_007_0003,SYNTH_007,438121.55,VND,Misc Retail - Retail,5399,Shopping,Retail,Misc Retail,2025-07-03T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.215,atm
TXN_SYNTH_007_0004,SYNTH_007,205129.85,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-02-26T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.110,pos
TXN_SYNTH_007_0005,SYNTH_007,266649.25,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-03-20T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.94,web
TXN_SYNTH_007_0006,SYNTH_007,621710.01,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-05-03T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_007,192.168.1.8,atm
TXN_SYNTH_007_0007,SYNTH_007,97756.07,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-06-05T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.55,atm
TXN_SYNTH_007_0008,SYNTH_007,142122.8,VND,Bus Line - Bus,4131,Transportation,Bus,Bus Line,2025-04-08T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.170,atm
TXN_SYNTH_007_0009,SYNTH_007,186608.38,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-03-07T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.53,atm
TXN_SYNTH_007_0010,SYNTH_007,340595.79,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-07-27T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_007,192.168.1.230,web
TXN_SYNTH_007_0011,SYNTH_007,74463.16,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-04-15T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.127,atm
TXN_SYNTH_007_0012,SYNTH_007,722102.73,VND,Vietnam Airlines - Airline,3004,Travel,Airline,Vietnam Airlines,2025-08-05T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.143,atm
TXN_SYNTH_007_0013,SYNTH_007,403532.22,VND,Video Game Arcade - Gaming,7994,Entertainment,Gaming,Video Game Arcade,2025-02-25T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.175,mobile_app
TXN_SYNTH_007_0014,SYNTH_007,213536.47,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-08-04T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.12,mobile_app
TXN_SYNTH_007_0015,SYNTH_007,93815.39,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-08-01T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.53,pos
TXN_SYNTH_007_0016,SYNTH_007,44101.37,VND,Taxi/Rideshare - Taxi,4121,Transportation,Taxi,Taxi/Rideshare,2025-06-02T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.219,mobile_app
TXN_SYNTH_007_0017,SYNTH_007,798681.1,VND,VietJet Air - Airline,3003,Travel,Airline,VietJet Air,2025-07-04T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.161,pos
TXN_SYNTH_007_0018,SYNTH_007,214327.35,VND,Misc Retail - Retail,5399,Shopping,Retail,Misc Retail,2025-03-16T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_007,192.168.1.198,atm
TXN_SYNTH_007_0019,SYNTH_007,318310.31,VND,Wholesale Club - Retail,5300,Shopping,Retail,Wholesale Club,2025-03-04T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.176,mobile_app
TXN_SYNTH_007_0020,SYNTH_007,175892.65,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-05-17T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_007,192.168.1.100,atm
TXN_SYNTH_007_0021,SYNTH_007,224656.39,VND,Grocery Store - Grocery,5411,F&B,Grocery,Grocery Store,2025-08-08T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.70,atm
TXN_SYNTH_007_0022,SYNTH_007,207805.17,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-05-22T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.213,atm
TXN_SYNTH_007_0023,SYNTH_007,360760.76,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-08-07T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.173,pos
TXN_SYNTH_007_0024,SYNTH_007,3855337.81,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-06-13T21:02:25.690244,Ho Chi Minh City,VN,False,True,device_SYNTH_007,192.168.1.3,atm
TXN_SYNTH_007_0025,SYNTH_007,202285.25,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-07-08T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.33,pos
TXN_SYNTH_007_0026,SYNTH_007,113171.94,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-03-23T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_007,192.168.1.54,mobile_app
TXN_SYNTH_007_0027,SYNTH_007,116182.02,VND,Parking Lot - Parking,7523,Transportation,Parking,Parking Lot,2025-02-28T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.123,mobile_app
TXN_SYNTH_007_0028,SYNTH_007,212870.36,VND,Restaurant - Restaurant,5812,F&B,Restaurant,Restaurant,2025-03-01T21:02:25.690244,Da Nang,VN,True,False,device_SYNTH_007,192.168.1.231,pos
TXN_SYNTH_007_0029,SYNTH_007,411468.25,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-03-19T21:02:25.690244,Ho Chi Minh City,VN,False,False,device_SYNTH_007,192.168.1.214,mobile_app
TXN_SYNTH_007_0030,SYNTH_007,156785.37,VND,Bar/Tavern - Bar,5813,F&B,Bar,Bar/Tavern,2025-04-24T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.222,atm
TXN_SYNTH_007_0031,SYNTH_007,92280.24,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-06-02T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.91,web
TXN_SYNTH_007_0032,SYNTH_007,309142.24,VND,Variety Store - Retail,5331,Shopping,Retail,Variety Store,2025-07-29T21:02:25.690244,Da Nang,VN,False,False,device_SYNTH_007,192.168.1.155,pos
TXN_SYNTH_007_0033,SYNTH_007,961783.74,VND,Health Practitioner - Healthcare,8099,Healthcare,Healthcare,Health Practitioner,2025-06-11T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.254,atm
TXN_SYNTH_007_0034,SYNTH_007,530482.92,VND,Wholesale Club - Retail,5300,Shopping,Retail,Wholesale Club,2025-05-10T21:02:25.690244,Ho Chi Minh City,VN,True,False,device_SYNTH_007,192.168.1.239,web
TXN_SYNTH_007_0035,SYNTH_007,245939.07,VND,Cafe - Cafe,5815,F&B,Cafe,Cafe,2025-03-13T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.99,pos
TXN_SYNTH_007_0036,SYNTH_007,236677.45,VND,Movie Theater - Movie,7832,Entertainment,Movie,Movie Theater,2025-08-09T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_007,192.168.1.243,pos
TXN_SYNTH_007_0037,SYNTH_007,440126.96,VND,Department Store - Department Store,5311,Shopping,Department Store,Department Store,2025-06-20T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.157,web
TXN_SYNTH_007_0038,SYNTH_007,109042.17,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-04-06T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_007,192.168.1.229,web
TXN_SYNTH_007_0039,SYNTH_007,60734.54,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-02-25T21:02:25.690244,Hanoi,VN,False,False,device_SYNTH_007,192.168.1.40,pos
TXN_SYNTH_007_0040,SYNTH_007,122510.24,VND,Fast Food - Fast Food,5814,F&B,Fast Food,Fast Food,2025-07-19T21:02:25.690244,Hanoi,VN,True,False,device_SYNTH_007,192.168.1.106,pos
